112 80
-1.55055 -0.050371 -1.84859 -0.289692 -1.61913 -0.0410001 -1.87121 -0.360675 -1.59643 -0.0475364 -1.84033 -0.322325 -1.85475 -0.067546 -1.89145 -0.584009 -1.94297 0.0366978 -1.96883 -0.714305 -1.7316 -0.0328039 -1.80792 -0.432099 -1.78451 -0.06695 -2.01662 -0.424927 -1.753 -0.0221389 -1.89811 -0.470793 -1.56144 -0.0445029 -1.83885 -0.30043 -1.72174 -0.0246324 -1.891 -0.47051 -1.55849 -0.0460737 -1.8572 -0.300391 -1.84288 -0.0471517 -1.87847 -0.632153 -1.62827 -0.0403744 -1.8522 -0.361506 -1.5909 -0.0433184 -1.84987 -0.318251 -1.55104 -0.0520678 -1.86011 -0.292268 -1.7334 -0.0504831 -1.91902 -0.411464 -1.75177 -0.00458019 -1.8092 -0.277794 -1.8669 -0.0598832 -1.43402 -0.951651 -1.94408 -0.0648596 -1.79113 -0.557984 -1.64316 -0.0403594 -1.84503 -0.369059 
-1.43691 -0.00888796 -1.89501 -0.155675 -1.58468 -0.042471 -1.86222 -0.320495 -1.55302 -0.0429307 -1.85355 -0.279114 -1.47163 -0.00861454 -1.88894 -0.190054 -1.60435 0.00583279 -1.9119 -0.339072 -1.4107 -0.0129735 -1.90322 -0.141149 -1.46327 -0.0113722 -1.87997 -0.186158 -1.43388 -0.00739748 -1.88465 -0.153089 -1.53396 -0.0439039 -1.83155 -0.276657 -1.57515 -0.0163551 -1.88745 -0.306895 -1.44567 -0.0197939 -1.87669 -0.183394 -1.45292 -0.00936448 -1.8852 -0.1703 -1.52755 -0.0243964 -1.86945 -0.25761 -1.48414 -0.0183196 -1.87736 -0.205446 -1.44671 -0.0519535 -1.87391 -0.207876 -1.60398 -0.0348144 -1.89588 -0.307546 -1.64768 -0.00885331 -1.83692 -0.253431 -1.53497 -0.0165563 -1.79742 -0.326526 -1.40362 -0.0108411 -1.8953 -0.146019 -1.55707 -0.0280405 -1.8626 -0.281153 
-1.39097 0.0105845 -1.90291 -0.103131 -1.41873 0.00148626 -1.89314 -0.134667 -1.43782 -0.00586801 -1.88728 -0.155049 -1.36812 0.0121263 -1.89734 -0.0812682 -1.48771 0.00359451 -1.90084 -0.21032 -1.36964 0.00496709 -1.90921 -0.0903426 -1.39842 0.00400978 -1.87578 -0.124907 -1.3729 0.00683584 -1.8949 -0.087712 -1.43803 -0.00806674 -1.87708 -0.161127 -1.51442 -0.00917499 -1.89001 -0.239752 -1.40325 0.00131338 -1.89323 -0.124585 -1.40292 -0.00205814 -1.8886 -0.112371 -1.39066 0.00908772 -1.8999 -0.104315 -1.43707 -0.00460197 -1.88918 -0.154541 -1.40318 -0.0104328 -1.89239 -0.133471 -1.54076 -0.0227632 -1.89423 -0.24937 -1.61217 -0.00758569 -1.84592 -0.236789 -1.45439 -0.00369167 -1.869 -0.189531 -1.34499 0.0129955 -1.90894 -0.0721116 -1.45752 -0.00611535 -1.88505 -0.175473 
-1.35691 0.0140765 -1.90756 -0.0780018 -1.36922 0.0110186 -1.90328 -0.0881658 -1.33427 0.0165381 -1.91212 -0.0604248 -1.35445 0.0143252 -1.89985 -0.0690743 -1.36336 0.0107932 -1.90613 -0.0883234 -1.34947 0.0119914 -1.90963 -0.073385 -1.33866 0.0145066 -1.90842 -0.0661459 -1.35517 0.0108264 -1.90178 -0.0746723 -1.35046 0.0131702 -1.90834 -0.0749663 -1.37709 0.00871845 -1.90493 -0.103167 -1.36101 0.0110429 -1.90513 -0.0844823 -1.39008 0.000710294 -1.89169 -0.101128 -1.37056 0.0129844 -1.90422 -0.0844667 -1.37953 0.00686557 -1.9017 -0.10216 -1.35639 0.0108021 -1.90631 -0.0812901 -1.4352 -0.0034326 -1.90152 -0.153703 -1.47841 0.00257128 -1.87753 -0.154869 -1.38949 0.00626487 -1.89691 -0.114825 -1.33912 0.0153792 -1.9103 -0.0647208 -1.42951 -0.000857072 -1.89113 -0.148324 
-1.35037 0.0142837 -1.90679 -0.0720596 -1.33651 0.0124413 -1.89772 -0.0547501 -1.30843 0.0157517 -1.89952 -0.0292624 -1.35096 0.0144316 -1.89959 -0.065843 -1.31232 0.0124056 -1.89439 -0.0315209 -1.34604 0.0126942 -1.90893 -0.0700064 -1.30941 0.0134435 -1.89573 -0.0280119 -1.34706 0.0113945 -1.9007 -0.0666459 -1.31586 0.0145275 -1.89911 -0.0354763 -1.35635 0.0108562 -1.90479 -0.0815232 -1.31352 0.0128469 -1.89278 -0.0314543 -1.32912 0.00951584 -1.89035 -0.0447005 -1.33486 0.0128178 -1.89632 -0.0504539 -1.31677 0.0122892 -1.8928 -0.0350963 -1.30919 0.0140514 -1.89194 -0.0259898 -1.32294 0.011147 -1.89241 -0.0410651 -1.33032 0.0111793 -1.89033 -0.044467 -1.37733 0.00767515 -1.89916 -0.101072 -1.33318 0.0149723 -1.90647 -0.0569475 -1.31087 0.0122459 -1.89015 -0.0278336 
-1.31077 0.019273 -1.88736 -0.0258703 -1.32448 0.014856 -1.89351 -0.041504 -1.30598 0.0163841 -1.89578 -0.025121 -1.31831 0.0183905 -1.8893 -0.0330419 -1.30664 0.0138607 -1.89175 -0.0244403 -1.33724 0.0143332 -1.90368 -0.0590844 -1.30635 0.0163359 -1.88983 -0.0221259 -1.33102 0.0147244 -1.89481 -0.0486314 -1.31066 0.0159643 -1.89486 -0.0284974 -1.31387 0.0185059 -1.88895 -0.0299451 -1.30777 0.0145513 -1.89007 -0.0244086 -1.31894 0.0124461 -1.88939 -0.0347846 -1.30629 0.01934 -1.88579 -0.021134 -1.30664 0.0164964 -1.88863 -0.0226808 -1.30445 0.0165611 -1.88826 -0.0195871 -1.31043 0.0133849 -1.89093 -0.0281972 -1.30495 0.0162099 -1.8896 -0.0231211 -1.36718 0.00937266 -1.8977 -0.0895625 -1.31152 0.0189384 -1.88841 -0.0271098 -1.29809 0.0174224 -1.88801 -0.0136454 
-1.3004 0.0248913 -1.88083 -0.0122536 -1.32096 0.0162571 -1.89182 -0.0373087 -1.3032 0.0234595 -1.88479 -0.0167134 -1.30982 0.0212516 -1.88568 -0.0235633 -1.30306 0.0228771 -1.88388 -0.0162591 -1.32941 0.0167997 -1.89871 -0.0490266 -1.30278 0.0248123 -1.88204 -0.0148381 -1.32935 0.015083 -1.89419 -0.046751 -1.30463 0.0228241 -1.88533 -0.0181685 -1.29833 0.0265774 -1.87992 -0.00922081 -1.30205 0.0258858 -1.8813 -0.0137539 -1.31101 0.0183841 -1.88596 -0.0251736 -1.30156 0.0232643 -1.88257 -0.0147839 -1.30492 0.0185556 -1.88696 -0.0199779 -1.30312 0.0210422 -1.8848 -0.0165614 -1.30572 0.0190767 -1.88663 -0.0208279 -1.30131 0.0211765 -1.88576 -0.0169197 -1.33301 0.0179821 -1.88924 -0.0498209 -1.30887 0.0197007 -1.88623 -0.0234486 -1.29776 0.0197098 -1.88643 -0.0123788 
-1.29929 0.0255092 -1.88014 -0.0107912 -1.30331 0.0242883 -1.88255 -0.0154126 -1.29895 0.0267119 -1.87971 -0.00975724 -1.30056 0.0254393 -1.8811 -0.0121084 -1.3014 0.0247946 -1.882 -0.0135086 -1.31068 0.0226921 -1.88736 -0.0250366 -1.29876 0.0271148 -1.87951 -0.00947948 -1.30576 0.0237986 -1.88335 -0.0182229 -1.30054 0.0255855 -1.88138 -0.0121878 -1.29678 0.0273846 -1.87901 -0.00714838 -1.29911 0.0274595 -1.87954 -0.00980265 -1.30706 0.0210207 -1.88411 -0.020235 -1.29884 0.0259652 -1.8804 -0.0102728 -1.30271 0.0212422 -1.88461 -0.016381 -1.30008 0.0248544 -1.88149 -0.0117976 -1.30123 0.0237343 -1.88254 -0.0137643 -1.29817 0.0267032 -1.87993 -0.00912939 -1.31094 0.0234652 -1.88338 -0.0240142 -1.3078 0.0203051 -1.88553 -0.0219896 -1.29787 0.0216253 -1.88467 -0.0114765 
-1.29917 0.0255774 -1.88007 -0.0106267 -1.29516 0.0274538 -1.87944 -0.00584019 -1.2936 0.0281936 -1.87862 -0.00386897 -1.29844 0.0262765 -1.88031 -0.00960942 -1.29868 0.0259937 -1.88091 -0.0101829 -1.30197 0.0253745 -1.883 -0.0143077 -1.29825 0.0273638 -1.87925 -0.0088304 -1.30288 0.0248478 -1.88209 -0.0147624 -1.29712 0.0268689 -1.88004 -0.00811226 -1.29485 0.0278065 -1.87892 -0.00521723 -1.29346 0.0281897 -1.8789 -0.00387412 -1.29755 0.0258732 -1.88062 -0.00888495 -1.29668 0.0269251 -1.87973 -0.0076335 -1.29713 0.0252893 -1.8813 -0.00891255 -1.29654 0.02672 -1.88003 -0.00752194 -1.29459 0.0274817 -1.87948 -0.00533252 -1.29464 0.0281303 -1.87878 -0.00483607 -1.30363 0.0253355 -1.88155 -0.0155888 -1.29674 0.0261298 -1.88065 -0.00816121 -1.29387 0.0271198 -1.87987 -0.00482639 
-1.29585 0.0267237 -1.87958 -0.00682056 -1.28774 0.0295586 -1.8782 0.00249114 -1.28873 0.0292495 -1.87841 0.00136736 -1.29781 0.0264874 -1.88016 -0.00888123 -1.29459 0.0273364 -1.8799 -0.00543317 -1.29783 0.0265845 -1.88148 -0.00937698 -1.29311 0.028381 -1.87883 -0.00331556 -1.30194 0.0251513 -1.8818 -0.013679 -1.29615 0.0271717 -1.8798 -0.00699511 -1.29313 0.0281966 -1.87881 -0.00339321 -1.29094 0.0286864 -1.87868 -0.00111782 -1.28762 0.0297103 -1.87818 0.00265167 -1.29357 0.0278466 -1.87923 -0.00410144 -1.29266 0.0274848 -1.87971 -0.00340957 -1.29043 0.0287204 -1.8788 -0.000568193 -1.29312 0.0280898 -1.87905 -0.00357807 -1.29137 0.0288105 -1.87853 -0.00135355 -1.29766 0.0268792 -1.88032 -0.0088029 -1.29453 0.0271308 -1.87987 -0.00547014 -1.29052 0.0288392 -1.87864 -0.000633708 
-1.28815 0.0295098 -1.87828 0.00203291 -1.28691 0.0298826 -1.87806 0.00344439 -1.2875 0.0296646 -1.87823 0.00275368 -1.29517 0.0273221 -1.87964 -0.00589708 -1.29148 0.0283909 -1.87913 -0.00182416 -1.29464 0.0275547 -1.88043 -0.00561631 -1.28999 0.0291131 -1.87848 6.59058e-05 -1.2906 0.028762 -1.87893 -0.000745595 -1.29157 0.0285359 -1.87892 -0.00181448 -1.28792 0.0296193 -1.87822 0.00231505 -1.28902 0.0292486 -1.87841 0.00104453 -1.28663 0.030094 -1.87794 0.00380533 -1.29234 0.0282279 -1.87902 -0.00270057 -1.29083 0.0283186 -1.87913 -0.00118655 -1.28705 0.0298937 -1.87807 0.00329282 -1.28861 0.0294364 -1.87832 0.00154051 -1.28879 0.0294203 -1.8783 0.00140624 -1.29414 0.0278576 -1.87957 -0.00479021 -1.29199 0.0280953 -1.87923 -0.00247932 -1.29013 0.029027 -1.87851 -0.000154628 
-1.28733 0.0298048 -1.87814 0.00298143 -1.2866 0.0299798 -1.87798 0.00380385 -1.28681 0.029896 -1.87805 0.00355818 -1.29201 0.0282991 -1.87902 -0.00232043 -1.28856 0.0293396 -1.87843 0.0015517 -1.29181 0.0284057 -1.87956 -0.00229838 -1.28865 0.0294476 -1.87829 0.00153938 -1.28537 0.0303608 -1.87765 0.00521852 -1.29031 0.0289024 -1.87868 -0.000394463 -1.28633 0.0300499 -1.87795 0.00410219 -1.28861 0.0293693 -1.87834 0.00150806 -1.28652 0.030131 -1.87791 0.00392353 -1.2918 0.0283898 -1.87892 -0.0020974 -1.28645 0.0300287 -1.87792 0.00399087 -1.28621 0.030112 -1.87788 0.00425769 -1.28788 0.0296444 -1.87819 0.00236211 -1.2879 0.0296403 -1.87817 0.0023716 -1.29079 0.028798 -1.87885 -0.000962286 -1.28669 0.0299421 -1.87798 0.00371099 -1.28683 0.0299195 -1.87798 0.00355339 
-1.28534 0.0303734 -1.87765 0.00524537 -1.28601 0.0301625 -1.87782 0.00448216 -1.28565 0.0302691 -1.87773 0.00488874 -1.287 0.0298525 -1.87799 0.00336031 -1.286 0.0301597 -1.87781 0.00449344 -1.29122 0.0285846 -1.87938 -0.00160575 -1.28534 0.0303645 -1.87765 0.00524615 -1.28484 0.0305206 -1.87752 0.00581493 -1.28834 0.0294831 -1.87827 0.0018413 -1.28574 0.0302302 -1.87779 0.00477373 -1.28721 0.0297984 -1.87804 0.00311529 -1.28639 0.0301597 -1.87788 0.00407637 -1.29049 0.0287932 -1.87866 -0.000599884 -1.28546 0.0303672 -1.87766 0.0051278 -1.28594 0.0301893 -1.87781 0.00456869 -1.28644 0.0300542 -1.87789 0.00399528 -1.28633 0.0300838 -1.87786 0.00413376 -1.28799 0.0296004 -1.87824 0.00222212 -1.28557 0.0303116 -1.87771 0.00499533 -1.28614 0.0301178 -1.87785 0.00433543 
-1.28484 0.0305185 -1.87753 0.00581321 -1.28485 0.0305197 -1.87752 0.00581116 -1.28525 0.0303969 -1.87763 0.00535518 -1.2852 0.0304114 -1.87761 0.00541099 -1.28474 0.0305556 -1.8775 0.00593675 -1.28505 0.0304565 -1.87758 0.00556991 -1.2847 0.0305521 -1.87751 0.00596629 -1.28479 0.0305366 -1.87751 0.00587457 -1.28616 0.030129 -1.87781 0.00431632 -1.28486 0.0305156 -1.87753 0.00579932 -1.285 0.0304736 -1.87756 0.00563936 -1.28486 0.0305173 -1.87753 0.00580033 -1.28775 0.0296295 -1.87811 0.00250567 -1.28487 0.0305236 -1.87753 0.00579029 -1.28526 0.0303944 -1.87763 0.0053421 -1.28621 0.0301203 -1.87784 0.00425653 -1.28567 0.030277 -1.87771 0.00488279 -1.28531 0.0303821 -1.87763 0.00527927 -1.28515 0.030438 -1.8776 0.00547445 -1.28551 0.0303123 -1.87769 0.00505537 
-1.28471 0.0305647 -1.87749 0.00597013 -1.2846 0.0305998 -1.87746 0.00608817 -1.28492 0.0305006 -1.87755 0.00572303 -1.28454 0.0306213 -1.87746 0.00615637 -1.28461 0.0305972 -1.87747 0.00608728 -1.28409 0.0307568 -1.87731 0.00668372 -1.28462 0.0305805 -1.87749 0.00605825 -1.28472 0.030561 -1.8775 0.00595104 -1.28559 0.0303027 -1.87768 0.00497077 -1.28464 0.0305907 -1.87747 0.0060521 -1.28469 0.0305694 -1.87749 0.00598871 -1.2847 0.030555 -1.87749 0.00597908 -1.28549 0.0303299 -1.87765 0.00508369 -1.28474 0.0305589 -1.8775 0.00592943 -1.28509 0.0304458 -1.87759 0.00552915 -1.28561 0.0302999 -1.8777 0.00493803 -1.2855 0.030328 -1.87767 0.0050743 -1.28464 0.0305865 -1.87748 0.006045 -1.28484 0.0305324 -1.87753 0.00582481 -1.28494 0.0304966 -1.87755 0.00571024 
-1.28458 0.0306053 -1.87746 0.00611958 -1.28433 0.0306862 -1.87738 0.0064131 -1.28473 0.0305609 -1.87749 0.005947 -1.28444 0.0306547 -1.87743 0.0062792 -1.28455 0.0306132 -1.87745 0.00614643 -1.284 0.0307868 -1.87729 0.0067951 -1.28445 0.0306388 -1.87743 0.00626427 -1.28416 0.0307357 -1.87733 0.00660322 -1.28542 0.030352 -1.87764 0.00515686 -1.2846 0.0306016 -1.87746 0.00609 -1.28415 0.0307404 -1.87733 0.00662246 -1.2842 0.0307181 -1.87735 0.00655334 -1.28479 0.0305435 -1.87749 0.00587955 -1.28439 0.030665 -1.8774 0.00633448 -1.28427 0.0307032 -1.87736 0.00648438 -1.2849 0.0305133 -1.87752 0.00575309 -1.28478 0.0305467 -1.87749 0.00589517 -1.28435 0.0306764 -1.8774 0.00638201 -1.2842 0.0307245 -1.87735 0.00655909 -1.28478 0.0305467 -1.87751 0.0058943 
-1.28446 0.0306412 -1.87742 0.00625314 -1.28423 0.0307144 -1.87736 0.00651992 -1.28423 0.0307168 -1.87735 0.00653198 -1.28423 0.0307166 -1.87736 0.00652037 -1.28442 0.0306544 -1.87741 0.00630037 -1.28399 0.0307898 -1.87729 0.00680624 -1.28405 0.0307701 -1.8773 0.0067349 -1.2841 0.0307557 -1.87732 0.00667821 -1.28522 0.0304132 -1.87759 0.00538734 -1.28458 0.0306101 -1.87745 0.00612223 -1.28399 0.0307886 -1.87729 0.00680159 -1.28396 0.0307989 -1.87728 0.00683782 -1.28441 0.030661 -1.87739 0.00632099 -1.28402 0.0307806 -1.87729 0.00677191 -1.28396 0.0307997 -1.87728 0.00684289 -1.28474 0.0305613 -1.87748 0.00593626 -1.28442 0.0306559 -1.8774 0.00630461 -1.28414 0.0307419 -1.87733 0.00662734 -1.28406 0.0307666 -1.87731 0.00671902 -1.28417 0.0307344 -1.87734 0.0065982 
-1.28421 0.0307205 -1.87735 0.00655024 -1.28398 0.0307906 -1.87729 0.0068108 -1.28401 0.0307812 -1.87729 0.00677579 -1.28405 0.0307702 -1.87731 0.00672916 -1.28424 0.0307095 -1.87736 0.00650764 -1.28393 0.0308071 -1.87727 0.00687331 -1.28385 0.0308326 -1.87725 0.00696854 -1.28406 0.0307672 -1.87731 0.00672196 -1.2841 0.0307553 -1.87731 0.00667891 -1.28418 0.0307304 -1.87734 0.00658141 -1.28387 0.030826 -1.87725 0.00694581 -1.28388 0.0308226 -1.87726 0.00692943 -1.28387 0.030826 -1.87726 0.00694582 -1.28393 0.0308077 -1.87727 0.00687555 -1.28391 0.0308128 -1.87727 0.00689252 -1.28394 0.0308045 -1.87727 0.00686422 -1.28392 0.0308094 -1.87727 0.00688318 -1.2839 0.0308159 -1.87726 0.00690754 -1.28399 0.0307893 -1.87729 0.00680573 -1.28384 0.0308336 -1.87725 0.00697417 
-1.28389 0.0308192 -1.87726 0.00691896 -1.28387 0.0308258 -1.87725 0.00694367 -1.28383 0.0308383 -1.87724 0.00699018 -1.28401 0.0307825 -1.8773 0.00677674 -1.28391 0.0308116 -1.87727 0.00689029 -1.28388 0.0308209 -1.87726 0.00692517 -1.28382 0.0308398 -1.87724 0.00699538 -1.28403 0.030776 -1.8773 0.00675499 -1.2839 0.0308153 -1.87726 0.00690479 -1.28393 0.0308065 -1.87727 0.00687012 -1.28384 0.0308356 -1.87725 0.00698123 -1.28387 0.0308258 -1.87725 0.00694164 -1.28381 0.0308437 -1.87724 0.00701253 -1.28385 0.0308331 -1.87725 0.00697093 -1.28389 0.0308188 -1.87726 0.0069154 -1.28385 0.0308321 -1.87725 0.00696918 -1.28385 0.0308301 -1.87725 0.00696072 -1.28383 0.0308378 -1.87724 0.00698906 -1.28391 0.0308139 -1.87726 0.00689843 -1.28381 0.030845 -1.87724 0.00701604 
